code,siCode,siName,guCode,guName,fullName,name,active
4311411300,4300000000,충청북도,4311400000,청주시 청원구,충청북도 청주시 청원구 외하동,외하동,true
4311425000,4300000000,충청북도,4311400000,청주시 청원구,충청북도 청주시 청원구 내수읍,내수읍,true
4311425300,4300000000,충청북도,4311400000,청주시 청원구,충청북도 청주시 청원구 오창읍,오창읍,true
4311431000,4300000000,충청북도,4311400000,청주시 청원구,충청북도 청주시 청원구 북이면,북이면,true
4313010100,4300000000,충청북도,4313000000,충주시,충청북도 충주시 성내동,성내동,true
4313010200,4300000000,충청북도,4313000000,충주시,충청북도 충주시 성남동,성남동,true
4313010300,4300000000,충청북도,4313000000,충주시,충청북도 충주시 성서동,성서동,true
4313010400,4300000000,충청북도,4313000000,충주시,충청북도 충주시 충인동,충인동,true
4313010500,4300000000,충청북도,4313000000,충주시,충청북도 충주시 교현동,교현동,true
4313010600,4300000000,충청북도,4313000000,충주시,충청북도 충주시 용산동,용산동,true
4313010700,4300000000,충청북도,4313000000,충주시,충청북도 충주시 호암동,호암동,true
4313010800,4300000000,충청북도,4313000000,충주시,충청북도 충주시 직동,직동,true
4313010900,4300000000,충청북도,4313000000,충주시,충청북도 충주시 단월동,단월동,true
4313011000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 풍동,풍동,true
4313011100,4300000000,충청북도,4313000000,충주시,충청북도 충주시 가주동,가주동,true
4313011200,4300000000,충청북도,4313000000,충주시,충청북도 충주시 용관동,용관동,true
4313011300,4300000000,충청북도,4313000000,충주시,충청북도 충주시 용두동,용두동,true
4313011400,4300000000,충청북도,4313000000,충주시,충청북도 충주시 달천동,달천동,true
4313011500,4300000000,충청북도,4313000000,충주시,충청북도 충주시 봉방동,봉방동,true
4313011600,4300000000,충청북도,4313000000,충주시,충청북도 충주시 칠금동,칠금동,true
4313011700,4300000000,충청북도,4313000000,충주시,충청북도 충주시 금능동,금능동,false
4313011800,4300000000,충청북도,4313000000,충주시,충청북도 충주시 연수동,연수동,true
4313011900,4300000000,충청북도,4313000000,충주시,충청북도 충주시 목행동,목행동,true
4313012000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 용탄동,용탄동,true
4313012100,4300000000,충청북도,4313000000,충주시,충청북도 충주시 종민동,종민동,true
4313012200,4300000000,충청북도,4313000000,충주시,충청북도 충주시 안림동,안림동,true
4313012300,4300000000,충청북도,4313000000,충주시,충청북도 충주시 목벌동,목벌동,true
4313012400,4300000000,충청북도,4313000000,충주시,충청북도 충주시 충의동,충의동,true
4313012500,4300000000,충청북도,4313000000,충주시,충청북도 충주시 지현동,지현동,true
4313012700,4300000000,충청북도,4313000000,충주시,충청북도 충주시 문화동,문화동,true
4313012800,4300000000,충청북도,4313000000,충주시,충청북도 충주시 금릉동,금릉동,true
4313025000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 주덕읍,주덕읍,true
4313031000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 살미면,살미면,true
4313032500,4300000000,충청북도,4313000000,충주시,충청북도 충주시 수안보면,수안보면,true
4313033500,4300000000,충청북도,4313000000,충주시,충청북도 충주시 대소원면,대소원면,true
4313035000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 신니면,신니면,true
4313036000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 노은면,노은면,true
4313037000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 앙성면,앙성면,true
4313038500,4300000000,충청북도,4313000000,충주시,충청북도 충주시 중앙탑면,중앙탑면,true
4313039000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 금가면,금가면,true
4313040000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 동량면,동량면,true
4313041000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 산척면,산척면,true
4313042000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 엄정면,엄정면,true
4313043000,4300000000,충청북도,4313000000,충주시,충청북도 충주시 소태면,소태면,true
4315010100,4300000000,충청북도,4315000000,제천시,충청북도 제천시 의림동,의림동,true
4315010200,4300000000,충청북도,4315000000,제천시,충청북도 제천시 서부동,서부동,true
4315010300,4300000000,충청북도,4315000000,제천시,충청북도 제천시 동현동,동현동,true
4315010400,4300000000,충청북도,4315000000,제천시,충청북도 제천시 남천동,남천동,true
4315010500,4300000000,충청북도,4315000000,제천시,충청북도 제천시 교동,교동,true
4315010600,4300000000,충청북도,4315000000,제천시,충청북도 제천시 중앙로1가,중앙로1가,true
4315010700,4300000000,충청북도,4315000000,제천시,충청북도 제천시 중앙로2가,중앙로2가,true
4315010800,4300000000,충청북도,4315000000,제천시,충청북도 제천시 명동,명동,true
4315010900,4300000000,충청북도,4315000000,제천시,충청북도 제천시 화산동,화산동,true
4315011000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 영천동,영천동,true
4315011100,4300000000,충청북도,4315000000,제천시,충청북도 제천시 하소동,하소동,true
4315011200,4300000000,충청북도,4315000000,제천시,충청북도 제천시 신월동,신월동,true
4315011300,4300000000,충청북도,4315000000,제천시,충청북도 제천시 청전동,청전동,true
4315011400,4300000000,충청북도,4315000000,제천시,충청북도 제천시 모산동,모산동,true
4315011500,4300000000,충청북도,4315000000,제천시,충청북도 제천시 고암동,고암동,true
4315011600,4300000000,충청북도,4315000000,제천시,충청북도 제천시 장락동,장락동,true
4315011700,4300000000,충청북도,4315000000,제천시,충청북도 제천시 흑석동,흑석동,true
4315011800,4300000000,충청북도,4315000000,제천시,충청북도 제천시 두학동,두학동,true
4315011900,4300000000,충청북도,4315000000,제천시,충청북도 제천시 고명동,고명동,true
4315012000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 신백동,신백동,true
4315012100,4300000000,충청북도,4315000000,제천시,충청북도 제천시 강제동,강제동,true
4315012200,4300000000,충청북도,4315000000,제천시,충청북도 제천시 명지동,명지동,true
4315012300,4300000000,충청북도,4315000000,제천시,충청북도 제천시 산곡동,산곡동,true
4315012400,4300000000,충청북도,4315000000,제천시,충청북도 제천시 왕암동,왕암동,true
4315012500,4300000000,충청북도,4315000000,제천시,충청북도 제천시 천남동,천남동,true
4315012600,4300000000,충청북도,4315000000,제천시,충청북도 제천시 신동,신동,true
4315012700,4300000000,충청북도,4315000000,제천시,충청북도 제천시 자작동,자작동,true
4315012800,4300000000,충청북도,4315000000,제천시,충청북도 제천시 대랑동,대랑동,true
4315025000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 봉양읍,봉양읍,true
4315031000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 금성면,금성면,true
4315032000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 청풍면,청풍면,true
4315033000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 수산면,수산면,true
4315034000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 덕산면,덕산면,true
4315035000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 한수면,한수면,true
4315036000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 백운면,백운면,true
4315038000,4300000000,충청북도,4315000000,제천시,충청북도 제천시 송학면,송학면,true
4372025000,4300000000,충청북도,4372000000,보은군,충청북도 보은군 보은읍,보은읍,true
4372031500,4300000000,충청북도,4372000000,보은군,충청북도 보은군 속리산면,속리산면,true
4372032500,4300000000,충청북도,4372000000,보은군,충청북도 보은군 장안면,장안면,true
4372033000,4300000000,충청북도,4372000000,보은군,충청북도 보은군 마로면,마로면,true
4372034000,4300000000,충청북도,4372000000,보은군,충청북도 보은군 탄부면,탄부면,true
4372035000,4300000000,충청북도,4372000000,보은군,충청북도 보은군 삼승면,삼승면,true
4372036000,4300000000,충청북도,4372000000,보은군,충청북도 보은군 수한면,수한면,true
4372037000,4300000000,충청북도,4372000000,보은군,충청북도 보은군 회남면,회남면,true
4372038500,4300000000,충청북도,4372000000,보은군,충청북도 보은군 회인면,회인면,true
4372039000,4300000000,충청북도,4372000000,보은군,충청북도 보은군 내북면,내북면,true
4372040000,4300000000,충청북도,4372000000,보은군,충청북도 보은군 산외면,산외면,true
4373025000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 옥천읍,옥천읍,true
4373031000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 동이면,동이면,true
4373032000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 안남면,안남면,true
4373033000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 안내면,안내면,true
4373034000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 청성면,청성면,true
4373035000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 청산면,청산면,true
4373036000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 이원면,이원면,true
4373037000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 군서면,군서면,true
4373038000,4300000000,충청북도,4373000000,옥천군,충청북도 옥천군 군북면,군북면,true
4374025000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 영동읍,영동읍,true
4374031000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 용산면,용산면,true
4374032000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 황간면,황간면,true
4374033500,4300000000,충청북도,4374000000,영동군,충청북도 영동군 추풍령면,추풍령면,true
4374034000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 매곡면,매곡면,true
4374035000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 상촌면,상촌면,true
4374036000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 양강면,양강면,true
4374037000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 용화면,용화면,true
4374038000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 학산면,학산면,true
4374039000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 양산면,양산면,true
4374040000,4300000000,충청북도,4374000000,영동군,충청북도 영동군 심천면,심천면,true
4374525000,4300000000,충청북도,4374500000,증평군,충청북도 증평군 증평읍,증평읍,true
4374531000,4300000000,충청북도,4374500000,증평군,충청북도 증평군 도안면,도안면,true
4375025000,4300000000,충청북도,4375000000,진천군,충청북도 진천군 진천읍,진천읍,true
4375025300,4300000000,충청북도,4375000000,진천군,충청북도 진천군 덕산읍,덕산읍,true
4375032000,4300000000,충청북도,4375000000,진천군,충청북도 진천군 초평면,초평면,true
4375033000,4300000000,충청북도,4375000000,진천군,충청북도 진천군 문백면,문백면,true
4375034000,4300000000,충청북도,4375000000,진천군,충청북도 진천군 백곡면,백곡면,true
4375035000,4300000000,충청북도,4375000000,진천군,충청북도 진천군 이월면,이월면,true
4375037000,4300000000,충청북도,4375000000,진천군,충청북도 진천군 광혜원면,광혜원면,true
4376025000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 괴산읍,괴산읍,true
4376025300,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 증평읍,증평읍,false
4376031000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 감물면,감물면,true
4376032000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 장연면,장연면,true
4376033000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 연풍면,연풍면,true
4376034000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 칠성면,칠성면,true
4376035000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 문광면,문광면,true
4376036000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 청천면,청천면,true
4376037000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 청안면,청안면,true
4376038000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 도안면,도안면,false
4376039000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 사리면,사리면,true
4376040000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 소수면,소수면,true
4376041000,4300000000,충청북도,4376000000,괴산군,충청북도 괴산군 불정면,불정면,true
4377025000,4300000000,충청북도,4377000000,음성군,충청북도 음성군 음성읍,음성읍,true
4377025300,4300000000,충청북도,4377000000,음성군,충청북도 음성군 금왕읍,금왕읍,true
4377031000,4300000000,충청북도,4377000000,음성군,충청북도 음성군 소이면,소이면,true
4377032000,4300000000,충청북도,4377000000,음성군,충청북도 음성군 원남면,원남면,true
4377033000,4300000000,충청북도,4377000000,음성군,충청북도 음성군 맹동면,맹동면,true
4377034000,4300000000,충청북도,4377000000,음성군,충청북도 음성군 대소면,대소면,true
4377035000,4300000000,충청북도,4377000000,음성군,충청북도 음성군 삼성면,삼성면,true
4377036000,4300000000,충청북도,4377000000,음성군,충청북도 음성군 생극면,생극면,true
4377037000,4300000000,충청북도,4377000000,음성군,충청북도 음성군 감곡면,감곡면,true
4380025000,4300000000,충청북도,4380000000,단양군,충청북도 단양군 단양읍,단양읍,true
4380025300,4300000000,충청북도,4380000000,단양군,충청북도 단양군 매포읍,매포읍,true
4380031000,4300000000,충청북도,4380000000,단양군,충청북도 단양군 대강면,대강면,true
4380032000,4300000000,충청북도,4380000000,단양군,충청북도 단양군 가곡면,가곡면,true
4380033000,4300000000,충청북도,4380000000,단양군,충청북도 단양군 영춘면,영춘면,true
4380034000,4300000000,충청북도,4380000000,단양군,충청북도 단양군 어상천면,어상천면,true
4380035000,4300000000,충청북도,4380000000,단양군,충청북도 단양군 적성면,적성면,true
4380036000,4300000000,충청북도,4380000000,단양군,충청북도 단양군 단성면,단성면,true
4413025600,4400000000,충청남도,4413000000,천안시,충청남도 천안시 직산읍,직산읍,false
4413025900,4400000000,충청남도,4413000000,천안시,충청남도 천안시 목천읍,목천읍,false
4413033000,4400000000,충청남도,4413000000,천안시,충청남도 천안시 목천면,목천면,false
4413039000,4400000000,충청남도,4413000000,천안시,충청남도 천안시 직산면,직산면,false
4413110100,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 대흥동,대흥동,true
4413110200,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 성황동,성황동,true
4413110300,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 문화동,문화동,true
4413110400,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 사직동,사직동,true
4413110500,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 영성동,영성동,true
4413110600,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 오룡동,오룡동,true
4413110700,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 원성동,원성동,true
4413110800,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 구성동,구성동,true
4413110900,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 청수동,청수동,true
4413111000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 삼룡동,삼룡동,true
4413111100,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 청당동,청당동,true
4413111200,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 유량동,유량동,true
4413111300,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 봉명동,봉명동,true
4413111400,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 다가동,다가동,true
4413111500,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 용곡동,용곡동,true
4413111600,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 신방동,신방동,true
4413111700,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 쌍용동,쌍용동,true
4413111800,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 신부동,신부동,true
4413111900,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 안서동,안서동,true
4413112000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 구룡동,구룡동,true
4413125000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 목천읍,목천읍,true
4413131000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 풍세면,풍세면,true
4413132000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 광덕면,광덕면,true
4413133000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 북면,북면,true
4413134000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 성남면,성남면,true
4413135000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 수신면,수신면,true
4413136000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 병천면,병천면,true
4413137000,4400000000,충청남도,4413100000,천안시 동남구,충청남도 천안시 동남구 동면,동면,true
4413310100,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 와촌동,와촌동,true
4413310200,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 성정동,성정동,true
4413310300,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 백석동,백석동,true
4413310400,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 두정동,두정동,true
4413310500,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 성성동,성성동,true
4413310600,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 차암동,차암동,true
4413310700,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 쌍용동,쌍용동,true
4413310800,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 불당동,불당동,true
4413310900,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 업성동,업성동,true
4413311000,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 신당동,신당동,true
4413311100,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 부대동,부대동,true
4413325000,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 성환읍,성환읍,true
4413325300,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 성거읍,성거읍,true
4413325600,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 직산읍,직산읍,true
4413331000,4400000000,충청남도,4413300000,천안시 서북구,충청남도 천안시 서북구 입장면,입장면,true
4415010100,4400000000,충청남도,4415000000,공주시,충청남도 공주시 반죽동,반죽동,true
4415010200,4400000000,충청남도,4415000000,공주시,충청남도 공주시 봉황동,봉황동,true
4415010300,4400000000,충청남도,4415000000,공주시,충청남도 공주시 중학동,중학동,true
4415010400,4400000000,충청남도,4415000000,공주시,충청남도 공주시 중동,중동,true
4415010500,4400000000,충청남도,4415000000,공주시,충청남도 공주시 산성동,산성동,true
4415010600,4400000000,충청남도,4415000000,공주시,충청남도 공주시 교동,교동,true
4415010700,4400000000,충청남도,4415000000,공주시,충청남도 공주시 웅진동,웅진동,true
4415010800,4400000000,충청남도,4415000000,공주시,충청남도 공주시 금성동,금성동,true
4415010900,4400000000,충청남도,4415000000,공주시,충청남도 공주시 옥룡동,옥룡동,true
4415011000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 금학동,금학동,true
4415011100,4400000000,충청남도,4415000000,공주시,충청남도 공주시 봉정동,봉정동,true
4415011200,4400000000,충청남도,4415000000,공주시,충청남도 공주시 주미동,주미동,true
4415011300,4400000000,충청남도,4415000000,공주시,충청남도 공주시 태봉동,태봉동,true
4415011400,4400000000,충청남도,4415000000,공주시,충청남도 공주시 오곡동,오곡동,true
4415011500,4400000000,충청남도,4415000000,공주시,충청남도 공주시 신기동,신기동,true
4415011600,4400000000,충청남도,4415000000,공주시,충청남도 공주시 소학동,소학동,true
4415011700,4400000000,충청남도,4415000000,공주시,충청남도 공주시 상왕동,상왕동,true
4415011800,4400000000,충청남도,4415000000,공주시,충청남도 공주시 무릉동,무릉동,true
4415011900,4400000000,충청남도,4415000000,공주시,충청남도 공주시 월송동,월송동,true
4415012000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 신관동,신관동,true
4415012100,4400000000,충청남도,4415000000,공주시,충청남도 공주시 금흥동,금흥동,true
4415012200,4400000000,충청남도,4415000000,공주시,충청남도 공주시 쌍신동,쌍신동,true
4415012300,4400000000,충청남도,4415000000,공주시,충청남도 공주시 월미동,월미동,true
4415012400,4400000000,충청남도,4415000000,공주시,충청남도 공주시 검상동,검상동,true
4415012500,4400000000,충청남도,4415000000,공주시,충청남도 공주시 석장리동,석장리동,true
4415012600,4400000000,충청남도,4415000000,공주시,충청남도 공주시 송선동,송선동,true
4415012700,4400000000,충청남도,4415000000,공주시,충청남도 공주시 동현동,동현동,true
4415025000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 유구읍,유구읍,true
4415031000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 이인면,이인면,true
4415032000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 탄천면,탄천면,true
4415033000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 계룡면,계룡면,true
4415034000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 반포면,반포면,true
4415036000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 의당면,의당면,true
4415037000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 정안면,정안면,true
4415038000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 우성면,우성면,true
4415039000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 사곡면,사곡면,true
4415040000,4400000000,충청남도,4415000000,공주시,충청남도 공주시 신풍면,신풍면,true
4418010100,4400000000,충청남도,4418000000,보령시,충청남도 보령시 대천동,대천동,true
4418010200,4400000000,충청남도,4418000000,보령시,충청남도 보령시 죽정동,죽정동,true
4418010300,4400000000,충청남도,4418000000,보령시,충청남도 보령시 화산동,화산동,true
4418010400,4400000000,충청남도,4418000000,보령시,충청남도 보령시 동대동,동대동,true
4418010500,4400000000,충청남도,4418000000,보령시,충청남도 보령시 명천동,명천동,true
4418010600,4400000000,충청남도,4418000000,보령시,충청남도 보령시 궁촌동,궁촌동,true
4418010700,4400000000,충청남도,4418000000,보령시,충청남도 보령시 내항동,내항동,true
4418010800,4400000000,충청남도,4418000000,보령시,충청남도 보령시 남곡동,남곡동,true
4418010900,4400000000,충청남도,4418000000,보령시,충청남도 보령시 요암동,요암동,true
4418011000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 신흑동,신흑동,true
4418025000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 웅천읍,웅천읍,true
4418031000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 주포면,주포면,true
4418032000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 오천면,오천면,true
4418033000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 천북면,천북면,true
4418034000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 청소면,청소면,true
4418035000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 청라면,청라면,true
4418036000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 남포면,남포면,true
4418038000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 주산면,주산면,true
4418039000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 미산면,미산면,true
4418040000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 성주면,성주면,true
4418041000,4400000000,충청남도,4418000000,보령시,충청남도 보령시 주교면,주교면,true
4420010100,4400000000,충청남도,4420000000,아산시,충청남도 아산시 온천동,온천동,true
4420010200,4400000000,충청남도,4420000000,아산시,충청남도 아산시 실옥동,실옥동,true
4420010300,4400000000,충청남도,4420000000,아산시,충청남도 아산시 방축동,방축동,true
4420010400,4400000000,충청남도,4420000000,아산시,충청남도 아산시 기산동,기산동,true
4420010500,4400000000,충청남도,4420000000,아산시,충청남도 아산시 초사동,초사동,true
4420010600,4400000000,충청남도,4420000000,아산시,충청남도 아산시 신인동,신인동,true
4420010700,4400000000,충청남도,4420000000,아산시,충청남도 아산시 법곡동,법곡동,true
4420010800,4400000000,충청남도,4420000000,아산시,충청남도 아산시 장존동,장존동,true
4420010900,4400000000,충청남도,4420000000,아산시,충청남도 아산시 좌부동,좌부동,true
4420011000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 읍내동,읍내동,true
4420011100,4400000000,충청남도,4420000000,아산시,충청남도 아산시 풍기동,풍기동,true
4420011200,4400000000,충청남도,4420000000,아산시,충청남도 아산시 용화동,용화동,true
4420011300,4400000000,충청남도,4420000000,아산시,충청남도 아산시 모종동,모종동,true
4420011400,4400000000,충청남도,4420000000,아산시,충청남도 아산시 권곡동,권곡동,true
4420011500,4400000000,충청남도,4420000000,아산시,충청남도 아산시 배미동,배미동,true
4420011600,4400000000,충청남도,4420000000,아산시,충청남도 아산시 득산동,득산동,true
4420011700,4400000000,충청남도,4420000000,아산시,충청남도 아산시 점양동,점양동,true
4420011800,4400000000,충청남도,4420000000,아산시,충청남도 아산시 신동,신동,true
4420011900,4400000000,충청남도,4420000000,아산시,충청남도 아산시 남동,남동,true
4420025000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 염치읍,염치읍,true
4420025300,4400000000,충청남도,4420000000,아산시,충청남도 아산시 배방읍,배방읍,true
4420031000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 송악면,송악면,true
4420033000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 탕정면,탕정면,true
4420035000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 음봉면,음봉면,true
4420036000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 둔포면,둔포면,true
4420037000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 영인면,영인면,true
4420038000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 인주면,인주면,true
4420039000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 선장면,선장면,true
4420040000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 도고면,도고면,true
4420041000,4400000000,충청남도,4420000000,아산시,충청남도 아산시 신창면,신창면,true
4421010100,4400000000,충청남도,4421000000,서산시,충청남도 서산시 읍내동,읍내동,true
4421010200,4400000000,충청남도,4421000000,서산시,충청남도 서산시 동문동,동문동,true
4421010300,4400000000,충청남도,4421000000,서산시,충청남도 서산시 갈산동,갈산동,true
4421010400,4400000000,충청남도,4421000000,서산시,충청남도 서산시 온석동,온석동,true
4421010500,4400000000,충청남도,4421000000,서산시,충청남도 서산시 잠홍동,잠홍동,true
4421010600,4400000000,충청남도,4421000000,서산시,충청남도 서산시 수석동,수석동,true
4421010700,4400000000,충청남도,4421000000,서산시,충청남도 서산시 석림동,석림동,true
4421010800,4400000000,충청남도,4421000000,서산시,충청남도 서산시 석남동,석남동,true
4421010900,4400000000,충청남도,4421000000,서산시,충청남도 서산시 예천동,예천동,true
4421011000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 죽성동,죽성동,true
4421011100,4400000000,충청남도,4421000000,서산시,충청남도 서산시 양대동,양대동,true
4421011200,4400000000,충청남도,4421000000,서산시,충청남도 서산시 오남동,오남동,true
4421011300,4400000000,충청남도,4421000000,서산시,충청남도 서산시 장동,장동,true
4421011400,4400000000,충청남도,4421000000,서산시,충청남도 서산시 덕지천동,덕지천동,true
4421025000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 대산읍,대산읍,true
4421031000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 인지면,인지면,true
4421032000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 부석면,부석면,true
4421033000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 팔봉면,팔봉면,true
4421034000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 지곡면,지곡면,true
4421036000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 성연면,성연면,true
4421037000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 음암면,음암면,true
4421038000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 운산면,운산면,true
4421039000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 해미면,해미면,true
4421040000,4400000000,충청남도,4421000000,서산시,충청남도 서산시 고북면,고북면,true
